 close, high, low, open, volume,Date,Ticker
246.3800,252.0000,228.5000,238.7100,28915821,2016-10-31,LMT
265.2500,269.7400,236.2064,247.1900,32682432,2016-11-30,LMT
249.9400,269.9000,245.5000,265.2900,34835419,2016-12-30,LMT
251.3300,259.7400,248.0000,251.2000,30318908,2017-01-31,LMT
266.5800,270.0000,249.9800,250.8300,20303477,2017-02-28,LMT
267.6000,274.5700,264.0410,269.0900,22118192,2017-03-31,LMT
269.4500,276.6400,266.3200,267.6000,18898767,2017-04-28,LMT
281.1300,284.0000,266.0100,269.5500,19385742,2017-05-31,LMT
277.6100,284.9800,273.7300,281.1800,18845825,2017-06-30,LMT
292.1300,293.8400,277.2000,277.3900,20290578,2017-07-31,LMT
305.3900,308.4800,291.8950,293.9300,23118883,2017-08-31,LMT
310.2900,311.3600,298.4000,305.9600,22293751,2017-09-29,LMT
308.1600,322.1900,303.3100,310.7900,22470940,2017-10-31,LMT
319.1200,321.2100,306.1100,309.0500,17958564,2017-11-30,LMT
321.0500,323.9400,310.0700,319.0600,19046639,2017-12-29,LMT
354.8500,358.5200,317.5000,322.0000,29611421,2018-01-31,LMT
352.4400,363.0000,326.1100,354.2600,31267307,2018-02-28,LMT
337.9300,353.5800,325.7868,352.4600,36613874,2018-03-29,LMT
320.8400,361.9900,320.2000,337.0600,31053331,2018-04-30,LMT
314.5400,329.1300,300.5000,320.4900,34955734,2018-05-31,LMT
295.4300,322.6200,291.5200,316.9200,29357068,2018-06-29,LMT
326.1000,329.6500,292.3150,294.1700,27931219,2018-07-31,LMT
320.4100,327.4180,311.3900,325.5900,23931566,2018-08-31,LMT
345.9600,348.0000,317.5960,320.0000,25226743,2018-09-28,LMT
293.8500,351.3519,283.2100,347.0900,36583590,2018-10-31,LMT
300.4300,314.2300,288.5578,295.7300,30259788,2018-11-30,LMT
261.8400,305.3250,241.1796,304.9400,36310319,2018-12-31,LMT
289.6900,293.9900,256.7900,258.3600,30271687,2019-01-31,LMT
309.4100,311.7500,289.1950,290.8500,20389585,2019-02-28,LMT
300.1600,311.7800,292.5300,311.5600,26948674,2019-03-29,LMT
333.3300,337.3150,296.1400,302.5600,24657806,2019-04-30,LMT
338.5400,344.8000,328.2400,334.2500,27729456,2019-05-31,LMT
363.5400,363.7500,337.9010,338.0800,24632046,2019-06-28,LMT
362.1700,373.3700,350.8100,365.4100,24935585,2019-07-31,LMT
361.9100,367.3400,359.1900,361.7200,2056893,2019-08-02,LMT
24.6300,28.7300,23.6300,24.7500,224197536,1998-02-27,ORCL
31.5600,31.7500,24.1300,24.5600,281410137,1998-03-31,ORCL
25.8800,31.8800,25.8100,31.7500,155780005,1998-04-30,ORCL
23.6300,27.0000,23.4400,26.1300,121030203,1998-05-29,ORCL
24.5600,26.5000,22.0600,23.5600,162765004,1998-06-30,ORCL
26.5000,28.5000,22.6300,24.5600,167414604,1998-07-31,ORCL
19.9400,27.2500,19.8100,26.4400,129253204,1998-08-31,ORCL
29.1300,29.5000,18.5000,20.0000,212074804,1998-09-30,ORCL
29.5600,29.7500,22.3100,28.4400,178847937,1998-10-30,ORCL
34.2500,37.0000,29.5600,29.5600,162368337,1998-11-30,ORCL
43.2500,44.8800,33.6900,33.6900,189753003,1998-12-31,ORCL
55.3800,56.1300,41.5600,43.6300,193249069,1999-01-29,ORCL
55.8800,61.7500,49.5000,58.2500,218361669,1999-02-26,ORCL
26.3800,39.6300,25.8100,37.4400,450314333,1999-03-31,ORCL
27.0600,29.2500,21.0000,26.8800,422279400,1999-04-30,ORCL
24.8100,27.0000,22.5600,26.8100,391618700,1999-05-28,ORCL
37.1300,37.3100,24.8800,24.9400,482282200,1999-06-30,ORCL
38.0600,39.8100,34.8100,36.8800,234921200,1999-07-30,ORCL
36.5000,39.7500,34.6900,37.8100,190596800,1999-08-31,ORCL
45.5000,46.9400,36.5600,36.6300,351734100,1999-09-30,ORCL
47.5600,48.7500,42.0000,44.6900,224244100,1999-10-29,ORCL
67.8100,78.1900,47.8800,48.1300,332546200,1999-11-30,ORCL
112.1000,113.4000,67.5000,68.4400,303769800,1999-12-31,ORCL
49.9500,125.0000,46.6300,122.7000,504085200,2000-01-31,ORCL
74.2500,76.5000,50.0000,51.2500,596018000,2000-02-29,ORCL
78.0600,90.0000,67.8800,73.7500,690651900,2000-03-31,ORCL
79.9400,87.5000,60.1700,78.6300,649679700,2000-04-28,ORCL
72.7500,81.8800,58.1300,79.8800,540824400,2000-05-31,ORCL
84.0600,87.6300,73.5000,73.9400,474790900,2000-06-30,ORCL
75.1900,81.7500,71.0600,81.1300,384971700,2000-07-31,ORCL
90.9400,91.0000,71.6300,75.1900,367531700,2000-08-31,ORCL
78.7500,92.9400,74.7500,92.2000,476640200,2000-09-29,ORCL
33.0000,82.1300,30.5000,79.7500,806345000,2000-10-31,ORCL
26.5000,33.1900,21.5000,32.8100,1357050400,2000-11-30,ORCL
29.0600,33.1300,25.5000,26.3800,913793000,2000-12-29,ORCL
29.1300,34.7500,25.2500,29.5600,1023181800,2001-01-31,ORCL
19.0000,30.6900,18.8100,29.2500,915545800,2001-02-28,ORCL
14.9800,21.5000,13.5000,19.0000,1424631300,2001-03-30,ORCL
16.1600,20.8400,13.0000,15.1500,1124158500,2001-04-30,ORCL
15.3000,18.5200,14.4500,16.3200,1040007600,2001-05-31,ORCL
19.0000,20.0200,14.6200,15.5000,999939500,2001-06-29,ORCL
18.0800,20.0000,17.4600,19.2400,663335400,2001-07-31,ORCL
12.2100,18.8500,11.8200,18.3600,862836000,2001-08-31,ORCL
12.5800,13.0600,10.1600,12.5300,885814600,2001-09-28,ORCL
13.5600,15.4800,12.1800,12.4700,1010548100,2001-10-31,ORCL
14.0300,16.2800,13.4200,13.5900,835801200,2001-11-30,ORCL
13.8100,16.0300,13.3200,14.2700,902651800,2001-12-31,ORCL
17.2600,17.5000,13.8000,14.0600,982482000,2002-01-31,ORCL
16.6200,17.0300,14.5100,17.0300,717495900,2002-02-28,ORCL
12.8000,16.6200,12.4400,16.6200,1084341000,2002-03-28,ORCL
10.0400,12.8900,10.0000,12.6000,858987300,2002-04-30,ORCL
7.9000,10.0000,7.5000,9.9300,1338384000,2002-05-31,ORCL
9.4700,9.9200,7.2510,7.8000,1288408900,2002-06-28,ORCL
10.0100,10.5500,8.3600,9.3000,1228460500,2002-07-31,ORCL
9.5900,11.2200,9.0000,9.9300,970463800,2002-08-30,ORCL
7.8600,10.2000,7.1900,9.5100,1080104500,2002-09-30,ORCL
10.1900,10.4200,7.6500,7.8300,1105851100,2002-10-31,ORCL
12.1500,12.2500,8.9700,10.0400,953049800,2002-11-29,ORCL
10.8000,12.7300,10.4100,12.3600,867381300,2002-12-31,ORCL
12.0300,13.3600,10.8000,10.9400,962179400,2003-01-31,ORCL
11.9600,12.4700,11.2600,12.0100,754891100,2003-02-28,ORCL
10.8500,12.4500,10.6400,12.2000,1020072200,2003-03-31,ORCL
11.8800,12.5100,10.6500,10.8800,748240300,2003-04-30,ORCL
13.0100,13.4000,11.7400,11.8510,799044400,2003-05-30,ORCL
12.0100,14.0000,12.0000,13.2100,924177800,2003-06-30,ORCL
11.9900,13.0900,11.5886,12.0400,735875700,2003-07-31,ORCL
12.8300,12.8900,11.1700,11.9000,761576900,2003-08-29,ORCL
11.2500,14.0300,11.2100,12.9600,1226583000,2003-09-30,ORCL
11.9700,12.8900,11.3490,11.4000,1032259700,2003-10-31,ORCL
12.0200,12.8800,11.7500,12.0600,740531700,2003-11-28,ORCL
13.2300,13.4300,12.1600,12.1700,962339900,2003-12-31,ORCL
13.8600,15.5100,13.1100,13.2500,869138900,2004-01-30,ORCL
